Date,Store ID,Product ID,Units Sold,Price,Discount,Inventory Level,Competitor Pricing,Holiday/Promotion,Weather Condition,lag1_units,lag2_units,lag3_units,rolling_3d_avg,price_gap,day_of_week,month,year,is_weekend,promo_flag,weather_idx,next_day_units_sold
2023-08-24,S005,P0012,413,53.58,0,446,54.13,0,Cloudy,151.0,30.0,53.0,78.0,-0.5500000000000043,3,8,2023,0,0,0,93.0
2023-08-25,S005,P0012,93,42.55,20,268,38.29,1,Snowy,413.0,151.0,30.0,198.0,4.259999999999998,4,8,2023,0,1,2,142.0
2023-08-26,S005,P0012,142,10.39,15,487,13.55,0,Rainy,93.0,413.0,151.0,219.0,-3.16,5,8,2023,1,0,1,19.0
2023-08-27,S005,P0012,19,32.97,10,312,29.09,1,Rainy,142.0,93.0,413.0,216.0,3.879999999999999,6,8,2023,1,1,1,301.0
2023-08-28,S005,P0012,301,22.94,10,500,18.94,1,Sunny,19.0,142.0,93.0,84.66666666666667,4.0,0,8,2023,0,1,3,361.0
2023-08-29,S005,P0012,361,72.27,10,442,72.26,0,Snowy,301.0,19.0,142.0,154.0,0.009999999999990905,1,8,2023,0,0,2,14.0
2023-08-30,S005,P0012,14,76.7,5,221,79.69,1,Cloudy,361.0,301.0,19.0,227.0,-2.989999999999995,2,8,2023,0,1,0,231.0
2023-08-31,S005,P0012,231,83.29,15,252,80.72,0,Sunny,14.0,361.0,301.0,225.33333333333334,2.5700000000000074,3,8,2023,0,0,3,1.0
2023-09-01,S005,P0012,1,58.54,10,122,56.65,1,Snowy,231.0,14.0,361.0,202.0,1.8900000000000006,4,9,2023,0,1,2,48.0
2023-09-02,S005,P0012,48,50.47,5,135,54.15,1,Cloudy,1.0,231.0,14.0,82.0,-3.6799999999999997,5,9,2023,1,1,0,154.0
2023-09-03,S005,P0012,154,49.09,5,228,48.73,0,Cloudy,48.0,1.0,231.0,93.33333333333333,0.36000000000000654,6,9,2023,1,0,0,93.0
2023-09-04,S005,P0012,93,31.32,5,103,28.99,1,Rainy,154.0,48.0,1.0,67.66666666666667,2.330000000000002,0,9,2023,0,1,1,130.0
2023-09-05,S005,P0012,130,50.62,20,291,47.05,0,Sunny,93.0,154.0,48.0,98.33333333333333,3.5700000000000003,1,9,2023,0,0,3,298.0
2023-09-06,S005,P0012,298,57.42,0,486,54.77,0,Rainy,130.0,93.0,154.0,125.66666666666667,2.6499999999999986,2,9,2023,0,0,1,31.0
2023-09-07,S005,P0012,31,26.57,10,335,28.47,0,Cloudy,298.0,130.0,93.0,173.66666666666666,-1.8999999999999986,3,9,2023,0,0,0,142.0
2023-09-08,S005,P0012,142,47.54,15,244,43.03,1,Cloudy,31.0,298.0,130.0,153.0,4.509999999999998,4,9,2023,0,1,0,120.0
2023-09-09,S005,P0012,120,69.12,5,406,72.23,1,Snowy,142.0,31.0,298.0,157.0,-3.1099999999999994,5,9,2023,1,1,2,259.0
2023-09-10,S005,P0012,259,75.65,20,274,72.74,0,Sunny,120.0,142.0,31.0,97.66666666666667,2.910000000000011,6,9,2023,1,0,3,122.0
2023-09-11,S005,P0012,122,43.27,10,374,38.99,0,Cloudy,259.0,120.0,142.0,173.66666666666666,4.280000000000001,0,9,2023,0,0,0,77.0
2023-09-12,S005,P0012,77,12.79,0,121,9.99,0,Sunny,122.0,259.0,120.0,167.0,2.799999999999999,1,9,2023,0,0,3,63.0
2023-09-13,S005,P0012,63,84.11,0,120,80.29,1,Rainy,77.0,122.0,259.0,152.66666666666666,3.819999999999993,2,9,2023,0,1,1,10.0
2023-09-14,S005,P0012,10,41.59,5,332,44.87,0,Snowy,63.0,77.0,122.0,87.33333333333333,-3.279999999999994,3,9,2023,0,0,2,304.0
2023-09-15,S005,P0012,304,92.63,20,343,89.95,1,Sunny,10.0,63.0,77.0,50.0,2.6799999999999926,4,9,2023,0,1,3,75.0
2023-09-16,S005,P0012,75,63.38,10,110,60.25,1,Rainy,304.0,10.0,63.0,125.66666666666667,3.1300000000000026,5,9,2023,1,1,1,29.0
2023-09-17,S005,P0012,29,97.76,20,77,101.11,1,Sunny,75.0,304.0,10.0,129.66666666666666,-3.3499999999999943,6,9,2023,1,1,3,99.0
2023-09-18,S005,P0012,99,47.85,5,483,45.57,0,Cloudy,29.0,75.0,304.0,136.0,2.280000000000001,0,9,2023,0,0,0,311.0
2023-09-19,S005,P0012,311,43.11,0,398,47.27,1,Sunny,99.0,29.0,75.0,67.66666666666667,-4.160000000000004,1,9,2023,0,1,3,16.0
2023-09-20,S005,P0012,16,16.76,5,88,15.25,1,Snowy,311.0,99.0,29.0,146.33333333333334,1.5100000000000016,2,9,2023,0,1,2,64.0
2023-09-21,S005,P0012,64,71.31,5,455,74.12,1,Sunny,16.0,311.0,99.0,142.0,-2.8100000000000023,3,9,2023,0,1,3,17.0
2023-09-22,S005,P0012,17,96.99,15,110,95.18,1,Cloudy,64.0,16.0,311.0,130.33333333333334,1.809999999999988,4,9,2023,0,1,0,41.0
2023-09-23,S005,P0012,41,93.38,15,101,98.24,0,Sunny,17.0,64.0,16.0,32.333333333333336,-4.859999999999999,5,9,2023,1,0,3,58.0
2023-09-24,S005,P0012,58,61.66,0,184,57.82,0,Sunny,41.0,17.0,64.0,40.666666666666664,3.8399999999999963,6,9,2023,1,0,3,22.0
2023-09-25,S005,P0012,22,93.83,0,80,93.99,1,Snowy,58.0,41.0,17.0,38.666666666666664,-0.1599999999999966,0,9,2023,0,1,2,97.0
2023-09-26,S005,P0012,97,49.07,15,300,47.27,1,Sunny,22.0,58.0,41.0,40.333333333333336,1.7999999999999972,1,9,2023,0,1,3,126.0
2023-09-27,S005,P0012,126,49.67,20,130,46.65,1,Rainy,97.0,22.0,58.0,59.0,3.020000000000003,2,9,2023,0,1,1,351.0
2023-09-28,S005,P0012,351,59.63,0,389,55.11,1,Rainy,126.0,97.0,22.0,81.66666666666667,4.520000000000003,3,9,2023,0,1,1,77.0
2023-09-29,S005,P0012,77,90.46,20,90,93.29,1,Snowy,351.0,126.0,97.0,191.33333333333334,-2.8300000000000125,4,9,2023,0,1,2,145.0
2023-09-30,S005,P0012,145,17.33,5,465,16.65,0,Snowy,77.0,351.0,126.0,184.66666666666666,0.6799999999999997,5,9,2023,1,0,2,237.0
2023-10-01,S005,P0012,237,13.19,20,417,16.59,1,Rainy,145.0,77.0,351.0,191.0,-3.4000000000000004,6,10,2023,1,1,1,329.0
2023-10-02,S005,P0012,329,90.2,10,469,86.67,1,Snowy,237.0,145.0,77.0,153.0,3.530000000000001,0,10,2023,0,1,2,101.0
2023-10-03,S005,P0012,101,10.52,5,415,8.16,1,Rainy,329.0,237.0,145.0,237.0,2.3599999999999994,1,10,2023,0,1,1,415.0
2023-10-04,S005,P0012,415,76.06,5,459,77.91,0,Sunny,101.0,329.0,237.0,222.33333333333334,-1.8499999999999943,2,10,2023,0,0,3,0.0
2023-10-05,S005,P0012,0,64.02,20,111,68.42,0,Sunny,415.0,101.0,329.0,281.6666666666667,-4.400000000000006,3,10,2023,0,0,3,173.0
2023-10-06,S005,P0012,173,43.22,0,488,40.39,0,Rainy,0.0,415.0,101.0,172.0,2.8299999999999983,4,10,2023,0,0,1,287.0
2023-10-07,S005,P0012,287,75.94,15,298,79.94,0,Rainy,173.0,0.0,415.0,196.0,-4.0,5,10,2023,1,0,1,131.0
2023-10-08,S005,P0012,131,94.39,15,446,94.03,0,Snowy,287.0,173.0,0.0,153.33333333333334,0.35999999999999943,6,10,2023,1,0,2,32.0
2023-10-09,S005,P0012,32,79.84,20,120,76.5,0,Rainy,131.0,287.0,173.0,197.0,3.3400000000000034,0,10,2023,0,0,1,162.0
2023-10-10,S005,P0012,162,63.92,0,391,61.92,0,Rainy,32.0,131.0,287.0,150.0,2.0,1,10,2023,0,0,1,76.0
2023-10-11,S005,P0012,76,51.18,15,301,52.11,0,Cloudy,162.0,32.0,131.0,108.33333333333333,-0.9299999999999997,2,10,2023,0,0,0,30.0
2023-10-12,S005,P0012,30,42.13,10,61,41.24,0,Rainy,76.0,162.0,32.0,90.0,0.8900000000000006,3,10,2023,0,0,1,55.0
2023-10-13,S005,P0012,55,48.02,20,121,47.36,0,Cloudy,30.0,76.0,162.0,89.33333333333333,0.6600000000000037,4,10,2023,0,0,0,32.0
2023-10-14,S005,P0012,32,61.87,10,443,60.8,0,Rainy,55.0,30.0,76.0,53.666666666666664,1.0700000000000003,5,10,2023,1,0,1,148.0
2023-10-15,S005,P0012,148,41.88,20,221,38.6,0,Rainy,32.0,55.0,30.0,39.0,3.280000000000001,6,10,2023,1,0,1,25.0
2023-10-16,S005,P0012,25,26.75,0,144,26.95,0,Sunny,148.0,32.0,55.0,78.33333333333333,-0.1999999999999993,0,10,2023,0,0,3,126.0
2023-10-17,S005,P0012,126,57.05,20,477,57.9,1,Sunny,25.0,148.0,32.0,68.33333333333333,-0.8500000000000014,1,10,2023,0,1,3,118.0
2023-10-18,S005,P0012,118,85.19,20,141,81.93,1,Cloudy,126.0,25.0,148.0,99.66666666666667,3.259999999999991,2,10,2023,0,1,0,101.0
2023-10-19,S005,P0012,101,26.49,15,249,30.31,0,Snowy,118.0,126.0,25.0,89.66666666666667,-3.8200000000000003,3,10,2023,0,0,2,5.0
2023-10-20,S005,P0012,5,60.09,5,329,61.83,0,Cloudy,101.0,118.0,126.0,115.0,-1.7399999999999949,4,10,2023,0,0,0,21.0
2023-10-21,S005,P0012,21,80.67,5,119,81.08,0,Snowy,5.0,101.0,118.0,74.66666666666667,-0.4099999999999966,5,10,2023,1,0,2,73.0
2023-10-22,S005,P0012,73,39.85,0,153,37.98,0,Cloudy,21.0,5.0,101.0,42.333333333333336,1.8700000000000045,6,10,2023,1,0,0,104.0
2023-10-23,S005,P0012,104,92.97,15,477,94.48,1,Snowy,73.0,21.0,5.0,33.0,-1.5100000000000051,0,10,2023,0,1,2,47.0
2023-10-24,S005,P0012,47,56.3,10,452,55.72,1,Sunny,104.0,73.0,21.0,66.0,0.5799999999999983,1,10,2023,0,1,3,193.0
2023-10-25,S005,P0012,193,32.01,15,238,28.44,1,Rainy,47.0,104.0,73.0,74.66666666666667,3.5699999999999967,2,10,2023,0,1,1,323.0
2023-10-26,S005,P0012,323,67.31,0,496,68.33,1,Snowy,193.0,47.0,104.0,114.66666666666667,-1.019999999999996,3,10,2023,0,1,2,250.0
2023-10-27,S005,P0012,250,33.82,0,274,32.47,0,Snowy,323.0,193.0,47.0,187.66666666666666,1.3500000000000014,4,10,2023,0,0,2,300.0
2023-10-28,S005,P0012,300,91.76,10,368,88.8,1,Rainy,250.0,323.0,193.0,255.33333333333334,2.960000000000008,5,10,2023,1,1,1,197.0
2023-10-29,S005,P0012,197,21.11,10,330,21.61,1,Rainy,300.0,250.0,323.0,291.0,-0.5,6,10,2023,1,1,1,13.0
2023-10-30,S005,P0012,13,69.54,5,269,68.07,1,Cloudy,197.0,300.0,250.0,249.0,1.470000000000013,0,10,2023,0,1,0,173.0
2023-10-31,S005,P0012,173,84.71,10,295,89.53,0,Sunny,13.0,197.0,300.0,170.0,-4.820000000000007,1,10,2023,0,0,3,80.0
2023-11-01,S005,P0012,80,97.92,15,369,95.26,1,Cloudy,173.0,13.0,197.0,127.66666666666667,2.6599999999999966,2,11,2023,0,1,0,29.0
2023-11-02,S005,P0012,29,29.63,0,402,32.08,1,Snowy,80.0,173.0,13.0,88.66666666666667,-2.4499999999999993,3,11,2023,0,1,2,37.0
2023-11-03,S005,P0012,37,33.91,0,69,33.56,1,Rainy,29.0,80.0,173.0,94.0,0.3499999999999943,4,11,2023,0,1,1,157.0
2023-11-04,S005,P0012,157,84.86,5,437,85.43,1,Rainy,37.0,29.0,80.0,48.666666666666664,-0.5700000000000074,5,11,2023,1,1,1,40.0
2023-11-05,S005,P0012,40,92.87,15,52,95.8,0,Snowy,157.0,37.0,29.0,74.33333333333333,-2.9299999999999926,6,11,2023,1,0,2,114.0
2023-11-06,S005,P0012,114,77.94,15,120,73.19,0,Cloudy,40.0,157.0,37.0,78.0,4.75,0,11,2023,0,0,0,96.0
2023-11-07,S005,P0012,96,78.17,10,154,80.53,0,Sunny,114.0,40.0,157.0,103.66666666666667,-2.3599999999999994,1,11,2023,0,0,3,32.0
2023-11-08,S005,P0012,32,53.27,5,222,49.47,0,Cloudy,96.0,114.0,40.0,83.33333333333333,3.8000000000000043,2,11,2023,0,0,0,128.0
2023-11-09,S005,P0012,128,70.51,10,383,70.41,0,Cloudy,32.0,96.0,114.0,80.66666666666667,0.10000000000000853,3,11,2023,0,0,0,119.0
2023-11-10,S005,P0012,119,31.4,15,237,27.09,0,Snowy,128.0,32.0,96.0,85.33333333333333,4.309999999999999,4,11,2023,0,0,2,93.0
2023-11-11,S005,P0012,93,92.92,0,222,91.66,1,Cloudy,119.0,128.0,32.0,93.0,1.2600000000000051,5,11,2023,1,1,0,263.0
2023-11-12,S005,P0012,263,69.23,20,320,73.68,0,Cloudy,93.0,119.0,128.0,113.33333333333333,-4.450000000000003,6,11,2023,1,0,0,118.0
2023-11-13,S005,P0012,118,15.45,5,244,10.6,0,Snowy,263.0,93.0,119.0,158.33333333333334,4.85,0,11,2023,0,0,2,56.0
2023-11-14,S005,P0012,56,27.15,10,127,25.45,0,Sunny,118.0,263.0,93.0,158.0,1.6999999999999993,1,11,2023,0,0,3,83.0
2023-11-15,S005,P0012,83,87.79,20,124,92.53,1,Rainy,56.0,118.0,263.0,145.66666666666666,-4.739999999999995,2,11,2023,0,1,1,115.0
2023-11-16,S005,P0012,115,78.09,20,389,81.77,1,Snowy,83.0,56.0,118.0,85.66666666666667,-3.6799999999999926,3,11,2023,0,1,2,43.0
2023-11-17,S005,P0012,43,75.53,5,268,71.74,1,Rainy,115.0,83.0,56.0,84.66666666666667,3.7900000000000063,4,11,2023,0,1,1,426.0
2023-11-18,S005,P0012,426,66.85,5,460,67.91,1,Cloudy,43.0,115.0,83.0,80.33333333333333,-1.0600000000000023,5,11,2023,1,1,0,188.0
2023-11-19,S005,P0012,188,59.07,0,377,57.1,1,Cloudy,426.0,43.0,115.0,194.66666666666666,1.9699999999999989,6,11,2023,1,1,0,281.0
2023-11-20,S005,P0012,281,17.1,0,407,16.91,1,Sunny,188.0,426.0,43.0,219.0,0.19000000000000128,0,11,2023,0,1,3,78.0
2023-11-21,S005,P0012,78,66.8,15,158,70.76,1,Snowy,281.0,188.0,426.0,298.3333333333333,-3.960000000000008,1,11,2023,0,1,2,326.0
2023-11-22,S005,P0012,326,14.2,10,359,10.01,0,Sunny,78.0,281.0,188.0,182.33333333333334,4.1899999999999995,2,11,2023,0,0,3,0.0
2023-11-23,S005,P0012,0,84.95,10,435,89.66,1,Rainy,326.0,78.0,281.0,228.33333333333334,-4.709999999999994,3,11,2023,0,1,1,5.0
2023-11-24,S005,P0012,5,18.59,10,354,18.06,1,Cloudy,0.0,326.0,78.0,134.66666666666666,0.5300000000000011,4,11,2023,0,1,0,21.0
2023-11-25,S005,P0012,21,75.06,20,207,77.02,1,Snowy,5.0,0.0,326.0,110.33333333333333,-1.9599999999999937,5,11,2023,1,1,2,152.0
2023-11-26,S005,P0012,152,46.84,15,205,46.21,0,Sunny,21.0,5.0,0.0,8.666666666666666,0.6300000000000026,6,11,2023,1,0,3,291.0
2023-11-27,S005,P0012,291,43.09,20,478,47.56,0,Cloudy,152.0,21.0,5.0,59.333333333333336,-4.469999999999999,0,11,2023,0,0,0,372.0
2023-11-28,S005,P0012,372,82.83,15,436,84.83,0,Sunny,291.0,152.0,21.0,154.66666666666666,-2.0,1,11,2023,0,0,3,435.0
2023-11-29,S005,P0012,435,81.82,20,495,81.06,1,Sunny,372.0,291.0,152.0,271.6666666666667,0.7599999999999909,2,11,2023,0,1,3,32.0
2023-11-30,S005,P0012,32,99.75,10,165,101.09,0,Sunny,435.0,372.0,291.0,366.0,-1.3400000000000034,3,11,2023,0,0,3,259.0
2023-12-01,S005,P0012,259,84.41,5,348,85.86,1,Cloudy,32.0,435.0,372.0,279.6666666666667,-1.4500000000000028,4,12,2023,0,1,0,1.0
2023-12-02,S005,P0012,1,45.17,10,252,42.63,0,Cloudy,259.0,32.0,435.0,242.0,2.539999999999999,5,12,2023,1,0,0,162.0
2023-12-03,S005,P0012,162,12.72,15,475,16.62,1,Snowy,1.0,259.0,32.0,97.33333333333333,-3.9000000000000004,6,12,2023,1,1,2,43.0
2023-12-04,S005,P0012,43,89.46,5,270,92.27,0,Snowy,162.0,1.0,259.0,140.66666666666666,-2.8100000000000023,0,12,2023,0,0,2,139.0
2023-12-05,S005,P0012,139,76.73,15,354,78.69,0,Cloudy,43.0,162.0,1.0,68.66666666666667,-1.9599999999999937,1,12,2023,0,0,0,46.0
2023-12-06,S005,P0012,46,17.23,0,155,20.22,0,Sunny,139.0,43.0,162.0,114.66666666666667,-2.9899999999999984,2,12,2023,0,0,3,55.0
2023-12-07,S005,P0012,55,91.02,0,134,92.53,1,Rainy,46.0,139.0,43.0,76.0,-1.5100000000000051,3,12,2023,0,1,1,68.0
2023-12-08,S005,P0012,68,84.1,15,76,80.65,1,Rainy,55.0,46.0,139.0,80.0,3.4499999999999886,4,12,2023,0,1,1,34.0
2023-12-09,S005,P0012,34,81.58,20,367,81.73,1,Cloudy,68.0,55.0,46.0,56.333333333333336,-0.15000000000000568,5,12,2023,1,1,0,146.0
2023-12-10,S005,P0012,146,11.95,0,385,13.08,0,Snowy,34.0,68.0,55.0,52.333333333333336,-1.1300000000000008,6,12,2023,1,0,2,354.0
2023-12-11,S005,P0012,354,78.79,10,420,78.04,1,Sunny,146.0,34.0,68.0,82.66666666666667,0.75,0,12,2023,0,1,3,116.0
2023-12-12,S005,P0012,116,58.44,10,438,56.28,0,Rainy,354.0,146.0,34.0,178.0,2.1599999999999966,1,12,2023,0,0,1,203.0
2023-12-13,S005,P0012,203,75.93,20,422,72.34,1,Snowy,116.0,354.0,146.0,205.33333333333334,3.5900000000000034,2,12,2023,0,1,2,320.0
2023-12-14,S005,P0012,320,70.95,15,349,66.52,0,Rainy,203.0,116.0,354.0,224.33333333333334,4.430000000000007,3,12,2023,0,0,1,194.0
2023-12-15,S005,P0012,194,67.82,15,337,70.69,1,Rainy,320.0,203.0,116.0,213.0,-2.8700000000000045,4,12,2023,0,1,1,341.0
2023-12-16,S005,P0012,341,84.26,0,409,80.61,0,Cloudy,194.0,320.0,203.0,239.0,3.6500000000000057,5,12,2023,1,0,0,158.0
2023-12-17,S005,P0012,158,53.32,0,352,55.74,0,Sunny,341.0,194.0,320.0,285.0,-2.4200000000000017,6,12,2023,1,0,3,126.0
2023-12-18,S005,P0012,126,20.85,15,244,19.9,0,Rainy,158.0,341.0,194.0,231.0,0.9500000000000028,0,12,2023,0,0,1,63.0
2023-12-19,S005,P0012,63,77.34,10,73,73.87,0,Cloudy,126.0,158.0,341.0,208.33333333333334,3.469999999999999,1,12,2023,0,0,0,118.0
2023-12-20,S005,P0012,118,69.17,10,259,68.6,0,Rainy,63.0,126.0,158.0,115.66666666666667,0.5700000000000074,2,12,2023,0,0,1,2.0
2023-12-21,S005,P0012,2,82.15,5,297,86.18,0,Rainy,118.0,63.0,126.0,102.33333333333333,-4.030000000000001,3,12,2023,0,0,1,72.0
2023-12-22,S005,P0012,72,73.11,20,162,71.47,0,Cloudy,2.0,118.0,63.0,61.0,1.6400000000000006,4,12,2023,0,0,0,3.0
2023-12-23,S005,P0012,3,94.45,20,71,93.24,0,Sunny,72.0,2.0,118.0,64.0,1.210000000000008,5,12,2023,1,0,3,314.0
2023-12-24,S005,P0012,314,75.92,10,408,70.96,1,Cloudy,3.0,72.0,2.0,25.666666666666668,4.960000000000008,6,12,2023,1,1,0,29.0
2023-12-25,S005,P0012,29,29.55,0,98,25.72,1,Rainy,314.0,3.0,72.0,129.66666666666666,3.830000000000002,0,12,2023,0,1,1,71.0
2023-12-26,S005,P0012,71,52.98,5,97,51.39,0,Rainy,29.0,314.0,3.0,115.33333333333333,1.5899999999999963,1,12,2023,0,0,1,45.0
2023-12-27,S005,P0012,45,16.18,0,137,21.02,0,Sunny,71.0,29.0,314.0,138.0,-4.84,2,12,2023,0,0,3,66.0
2023-12-28,S005,P0012,66,12.32,15,168,15.29,1,Rainy,45.0,71.0,29.0,48.333333333333336,-2.969999999999999,3,12,2023,0,1,1,28.0
2023-12-29,S005,P0012,28,94.42,15,61,96.81,1,Sunny,66.0,45.0,71.0,60.666666666666664,-2.3900000000000006,4,12,2023,0,1,3,216.0
2023-12-30,S005,P0012,216,83.0,20,303,82.72,1,Snowy,28.0,66.0,45.0,46.333333333333336,0.28000000000000114,5,12,2023,1,1,2,52.0
2023-12-31,S005,P0012,52,52.53,10,131,57.25,1,Rainy,216.0,28.0,66.0,103.33333333333333,-4.719999999999999,6,12,2023,1,1,1,324.0
2022-01-04,S005,P0013,75,40.27,15,86,41.66,1,Sunny,190.0,241.0,238.0,223.0,-1.3899999999999935,1,1,2022,0,1,3,64.0
2022-01-05,S005,P0013,64,39.8,15,68,35.38,1,Rainy,75.0,190.0,241.0,168.66666666666666,4.419999999999995,2,1,2022,0,1,1,101.0
2022-01-06,S005,P0013,101,89.13,5,395,90.39,1,Snowy,64.0,75.0,190.0,109.66666666666667,-1.2600000000000051,3,1,2022,0,1,2,88.0
2022-01-07,S005,P0013,88,47.68,20,129,44.19,1,Cloudy,101.0,64.0,75.0,80.0,3.490000000000002,4,1,2022,0,1,0,241.0
2022-01-08,S005,P0013,241,95.4,0,365,91.51,1,Sunny,88.0,101.0,64.0,84.33333333333333,3.8900000000000006,5,1,2022,1,1,3,253.0
2022-01-09,S005,P0013,253,41.74,5,278,44.33,1,Sunny,241.0,88.0,101.0,143.33333333333334,-2.5899999999999963,6,1,2022,1,1,3,176.0
2022-01-10,S005,P0013,176,33.77,0,276,30.48,0,Snowy,253.0,241.0,88.0,194.0,3.2900000000000027,0,1,2022,0,0,2,178.0
2022-01-11,S005,P0013,178,34.5,5,492,30.13,0,Snowy,176.0,253.0,241.0,223.33333333333334,4.370000000000001,1,1,2022,0,0,2,136.0
2022-01-12,S005,P0013,136,86.78,10,386,89.17,1,Sunny,178.0,176.0,253.0,202.33333333333334,-2.3900000000000006,2,1,2022,0,1,3,236.0
2022-01-13,S005,P0013,236,23.12,20,262,27.01,1,Snowy,136.0,178.0,176.0,163.33333333333334,-3.8900000000000006,3,1,2022,0,1,2,21.0
2022-01-14,S005,P0013,21,63.57,15,80,63.83,0,Rainy,236.0,136.0,178.0,183.33333333333334,-0.259999999999998,4,1,2022,0,0,1,20.0
2022-01-15,S005,P0013,20,36.48,15,200,34.99,1,Sunny,21.0,236.0,136.0,131.0,1.4899999999999949,5,1,2022,1,1,3,88.0
2022-01-16,S005,P0013,88,57.74,20,353,56.13,1,Cloudy,20.0,21.0,236.0,92.33333333333333,1.6099999999999994,6,1,2022,1,1,0,89.0
2022-01-17,S005,P0013,89,24.85,15,400,29.0,1,Sunny,88.0,20.0,21.0,43.0,-4.149999999999999,0,1,2022,0,1,3,23.0
2022-01-18,S005,P0013,23,77.88,0,255,81.25,0,Snowy,89.0,88.0,20.0,65.66666666666667,-3.3700000000000045,1,1,2022,0,0,2,97.0
2022-01-19,S005,P0013,97,18.7,20,169,23.64,0,Sunny,23.0,89.0,88.0,66.66666666666667,-4.940000000000001,2,1,2022,0,0,3,157.0
2022-01-20,S005,P0013,157,65.84,10,410,64.48,0,Sunny,97.0,23.0,89.0,69.66666666666667,1.3599999999999994,3,1,2022,0,0,3,55.0
2022-01-21,S005,P0013,55,88.74,20,376,88.17,1,Cloudy,157.0,97.0,23.0,92.33333333333333,0.5699999999999932,4,1,2022,0,1,0,279.0
2022-01-22,S005,P0013,279,47.09,10,415,47.02,1,Snowy,55.0,157.0,97.0,103.0,0.07000000000000028,5,1,2022,1,1,2,65.0
2022-01-23,S005,P0013,65,45.45,0,155,40.9,0,Sunny,279.0,55.0,157.0,163.66666666666666,4.550000000000004,6,1,2022,1,0,3,143.0
2022-01-24,S005,P0013,143,14.1,20,401,14.01,1,Cloudy,65.0,279.0,55.0,133.0,0.08999999999999986,0,1,2022,0,1,0,95.0
2022-01-25,S005,P0013,95,61.67,20,245,57.91,0,Sunny,143.0,65.0,279.0,162.33333333333334,3.760000000000005,1,1,2022,0,0,3,26.0
2022-01-26,S005,P0013,26,33.97,5,253,38.58,0,Snowy,95.0,143.0,65.0,101.0,-4.609999999999999,2,1,2022,0,0,2,207.0
2022-01-27,S005,P0013,207,13.74,20,462,16.08,1,Rainy,26.0,95.0,143.0,88.0,-2.339999999999998,3,1,2022,0,1,1,265.0
2022-01-28,S005,P0013,265,18.58,5,298,16.31,1,Rainy,207.0,26.0,95.0,109.33333333333333,2.2699999999999996,4,1,2022,0,1,1,120.0
2022-01-29,S005,P0013,120,50.8,20,480,50.97,1,Rainy,265.0,207.0,26.0,166.0,-0.1700000000000017,5,1,2022,1,1,1,265.0
2022-01-30,S005,P0013,265,98.28,10,311,96.54,1,Sunny,120.0,265.0,207.0,197.33333333333334,1.7399999999999949,6,1,2022,1,1,3,62.0
2022-01-31,S005,P0013,62,90.11,10,121,93.82,1,Snowy,265.0,120.0,265.0,216.66666666666666,-3.7099999999999937,0,1,2022,0,1,2,47.0
2022-02-01,S005,P0013,47,67.41,15,213,69.86,0,Rainy,62.0,265.0,120.0,149.0,-2.450000000000003,1,2,2022,0,0,1,48.0
2022-02-02,S005,P0013,48,91.82,10,444,90.91,0,Snowy,47.0,62.0,265.0,124.66666666666667,0.9099999999999966,2,2,2022,0,0,2,69.0
2022-02-03,S005,P0013,69,14.31,15,78,14.01,0,Sunny,48.0,47.0,62.0,52.333333333333336,0.3000000000000007,3,2,2022,0,0,3,122.0
2022-02-04,S005,P0013,122,21.42,10,188,20.82,1,Cloudy,69.0,48.0,47.0,54.666666666666664,0.6000000000000014,4,2,2022,0,1,0,78.0
2022-02-05,S005,P0013,78,50.65,0,500,52.62,1,Rainy,122.0,69.0,48.0,79.66666666666667,-1.9699999999999989,5,2,2022,1,1,1,253.0
2022-02-06,S005,P0013,253,94.62,5,364,93.58,0,Snowy,78.0,122.0,69.0,89.66666666666667,1.0400000000000063,6,2,2022,1,0,2,45.0
2022-02-07,S005,P0013,45,77.27,20,144,80.24,0,Rainy,253.0,78.0,122.0,151.0,-2.969999999999999,0,2,2022,0,0,1,186.0
2022-02-08,S005,P0013,186,30.26,10,388,33.36,0,Sunny,45.0,253.0,78.0,125.33333333333333,-3.099999999999998,1,2,2022,0,0,3,70.0
2022-02-09,S005,P0013,70,42.12,5,421,41.2,0,Snowy,186.0,45.0,253.0,161.33333333333334,0.9199999999999946,2,2,2022,0,0,2,246.0
2022-02-10,S005,P0013,246,43.53,10,296,42.3,1,Snowy,70.0,186.0,45.0,100.33333333333333,1.230000000000004,3,2,2022,0,1,2,37.0
2022-02-11,S005,P0013,37,66.49,15,85,65.09,0,Cloudy,246.0,70.0,186.0,167.33333333333334,1.3999999999999915,4,2,2022,0,0,0,201.0
2022-02-12,S005,P0013,201,47.73,15,308,42.77,1,Rainy,37.0,246.0,70.0,117.66666666666667,4.959999999999994,5,2,2022,1,1,1,39.0
2022-02-13,S005,P0013,39,88.18,20,308,83.62,1,Cloudy,201.0,37.0,246.0,161.33333333333334,4.560000000000002,6,2,2022,1,1,0,23.0
2022-02-14,S005,P0013,23,85.49,0,78,90.08,1,Snowy,39.0,201.0,37.0,92.33333333333333,-4.590000000000003,0,2,2022,0,1,2,78.0
2022-02-15,S005,P0013,78,41.43,20,125,39.93,0,Sunny,23.0,39.0,201.0,87.66666666666667,1.5,1,2,2022,0,0,3,136.0
2022-02-16,S005,P0013,136,63.09,15,136,67.66,1,Rainy,78.0,23.0,39.0,46.666666666666664,-4.569999999999993,2,2,2022,0,1,1,66.0
